,search_term,title,link,dates,categories,linked_docs
570,rail_network,Written question E-6978/10 Ramon Tremosa i Balcells (ALDE) to the Commission. The port of Barcelona is set to enter the final stage of its expansion without rail access: it will open in 2012 with no possibility of exporting containers by European-gauge train,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E006978,"Date of document:
08/09/2010; Date of transmission
Date of dispatch:
08/09/2010
Date of reply:
15/10/2010; Written answer","EUROVOC descriptor:
harbour installation
container
common transport policy
rail network
regional development
transfrontier transport
Catalonia
Spain
export
Subject matter:
Trans-European networks
Transport
Directory code:
07.20.40.00 Transport policy / Inland transport / Structural harmonisation","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
571,rail_network,Written question E-6554/10 Sabine Wils (GUE/NGL) to the Commission. Stuttgart 21 TEN project as part of the main European Paris-Budapest rail line and the question of non-payment of the minimum wage,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E006554,"Date of document:
19/08/2010; Date of transmission
Date of dispatch:
19/08/2010
Date of reply:
16/09/2010; Written answer","EUROVOC descriptor:
transport infrastructure
construction costs
report
rail network
minimum pay
trans-European network
Subject matter:
Transport
Trans-European networks
Social Policy
Directory code:
05.20.20.20 Freedom of movement for workers and social policy / Social policy / Working conditions / Wages, income and working hours
07.20.00.00 Transport policy / Inland transport
13.60.00.00 Industrial policy and internal market / Trans-European networks","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
572,rail_network,Written question E-6555/10 Sabine Wils (GUE/NGL) to the Commission. Stuttgart 21 TEN project as part of the main European Paris-Budapest railway line is more expensive than previously reported,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E006555,"Date of document:
19/08/2010; Date of transmission
Date of dispatch:
19/08/2010
Date of reply:
16/09/2010; Written answer","EUROVOC descriptor:
EU financing
transport infrastructure
construction costs
report
rail network
suspension of aid
trans-European network
Subject matter:
Transport
Financial provisions
Trans-European networks
Directory code:
01.60.00.00 General, financial and institutional matters / Financial and budgetary provisions
07.20.00.00 Transport policy / Inland transport
13.60.00.00 Industrial policy and internal market / Trans-European networks","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
573,rail_network,Written question E-5799/09 by George Lyon (ALDE) to the Commission. Safety of railway level crossings — Exchange of best practices in the EU,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92009E005799,"Date of document:
23/11/2009; Date of transmission
Date of dispatch:
23/11/2009
Date of reply:
21/12/2009; Written answer","EUROVOC descriptor:
rail network
transport safety
traffic signs
vehicle on rails
user guide
exchange of information","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
574,rail_network,"Written question E-4747/09 by Salvador Garriga Polledo (PPE) to the Commission. State of play regarding the complaint by the Fuente Grande Association (Llanes, Asturias, Spain)",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92009E004747,"Date of document:
07/10/2009; Date of transmission
Date of dispatch:
07/10/2009
Date of reply:
25/11/2009; Written answer","EUROVOC descriptor:
transport infrastructure
social participation
association
rural region
environmental impact
rail network
Principality of Asturias
complaint to the Commission
Spain","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
575,rail_network,"Written question E-4484/09 by Marisa Matias (GUE/NGL) to the Commission. Environmental impact assessment for the project to construct Section 3 of road link IC2(A32), Coimbra/Oliveira de Azeméis (Portugal)",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92009E004484,"Date of document:
25/09/2009; Date of transmission
Date of dispatch:
25/09/2009
Date of reply:
17/11/2009; Written answer","EUROVOC descriptor:
application of EU law
social participation
Portugal
environmental protection
impact study
environmental impact
Central Portugal
rail network","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
576,rail_network,Written question E-3825/09 by Pier Antonio Panzeri (S&D) to the Commission. The Viareggio rail accident,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92009E003825,"Date of document:
29/07/2009; Date of transmission
Date of dispatch:
29/07/2009
Date of reply:
22/09/2009; Written answer","EUROVOC descriptor:
Italy
transport regulations
rail network
transport of dangerous goods
Tuscany
vehicle on rails
safety standard
transport accident
private sector
maintenance","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
577,rail_network,Written question E-5800/09 by George Lyon (ALDE) to the Commission. Safety of railway level crossings — EU action,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92009E005800,"Date of document:
25/11/2009; Date of transmission
Date of dispatch:
25/11/2009
Date of reply:
21/12/2009; Written answer","EUROVOC descriptor:
rail network
transport safety
traffic signs
vehicle on rails
EU action","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
578,rail_network,Written question E-5681/09 by Ramon Tremosa I Balcells (ALDE) to the Council. Freight corridors identified in the Proposal for a Regulation of the European Parliament and of the Council concerning a European rail network for competitive freight,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92009E005681,"Date of document:
18/11/2009; Date of transmission
Date of dispatch:
18/11/2009
Date of reply:
18/01/2010; Written answer","EUROVOC descriptor:
transport infrastructure
Netherlands
single market
rail network
carriage of goods
trans-European network
Spain","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
579,rail_network,Written question E-4383/09 by Michail Tremopoulos (Verts/ALE) to the Commission. Greek rail cuts,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92009E004383,"Date of document:
18/09/2009; Date of transmission
Date of dispatch:
18/09/2009
Date of reply:
14/10/2009; Written answer","EUROVOC descriptor:
Greece
provision of services
action programme
economic reconstruction
transport network
rail network","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
580,rail_network,Written question E-5804/09 by George Lyon (ALDE) to the Commission. Safety of railway level crossings — accident statistics in Member States,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92009E005804,"Date of document:
25/11/2009; Date of transmission
Date of dispatch:
25/11/2009
Date of reply:
21/12/2009; Written answer","EUROVOC descriptor:
rail network
traffic signs
motor car
national statistics
vehicle on rails
transport statistics
transport accident","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
581,rail_network,Written question E-4492/09 by Michail Tremopoulos (Verts/ALE) to the Commission. Reduction to a minimum of train services between Amyntaio and Kozani,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92009E004492,"Date of document:
25/09/2009; Date of transmission
Date of dispatch:
25/09/2009
Date of reply:
30/10/2009; Written answer","EUROVOC descriptor:
Greece
regions of Greece
rail network
co-financing","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
582,rail_network,Written question E-5803/09 by George Lyon (ALDE) to the Commission. Safety of railway level crossings — statistics in Member States,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92009E005803,"Date of document:
24/11/2009; Date of transmission
Date of dispatch:
24/11/2009
Date of reply:
21/12/2009; Written answer","EUROVOC descriptor:
rail network
transport safety
traffic signs
motor car
national statistics
vehicle on rails
transport statistics","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
583,rail_network,Written question E-6213/09 by Raül Romeva i Rueda (Verts/ALE) to the Commission. Mediterranean Motorway project (A7) in Catalonia,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92009E006213,"Date of document:
11/12/2009; Date of transmission
Date of dispatch:
11/12/2009
Date of reply:
05/03/2010; Written answer","EUROVOC descriptor:
road building
Mediterranean region (EU)
environmental impact
rail network
carriage of goods
expressway
Catalonia
distribution of EU funding
infringement of EU law
reduction of gas emissions
Spain
project evaluation","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
